make,price,body,mileage,engV,engType,registration,year,drive
67,9100.0,3,170,1.6,3,1,2007,0
23,15999.0,3,67,2.0,3,1,2011,0
55,11800.0,0,140,2.0,3,1,2009,1
77,3000.0,3,240,1.8,3,1,1991,0
58,79900.0,3,29,3.0,3,1,2014,1
7,85000.0,2,20,6.0,3,1,2008,1
77,10800.0,2,146,1.6,0,1,2012,0
5,16800.0,0,250,3.0,0,1,2004,1
42,19500.0,0,169,4.2,1,1,2007,1
56,15500.0,5,180,2.0,0,1,2010,0
76,2900.0,3,84,1.6,3,1,2007,0
67,17900.0,3,57,1.4,3,1,2012,0
5,23999.0,0,194,3.0,3,1,2007,1
55,115916.4825,2,1,3.8,3,1,2016,1
50,69900.0,3,76,6.0,3,1,2010,2
58,79900.0,3,29,3.0,3,1,2014,1
76,3600.0,3,35,1.5,3,1,2009,2
56,7500.0,3,107,1.4,3,1,2007,0
67,12300.0,3,102,1.6,3,1,2012,0
33,10200.0,3,59,1.4,3,1,2012,0
33,9550.0,0,138,2.0,1,1,2007,0
77,9850.0,5,126,2.0,0,1,2012,0
56,1850.0,1,316,2.0,0,0,1999,0
77,19500.0,3,128,1.8,3,1,2013,0
30,5200.0,2,200,1.7,1,1,2002,0
30,4000.0,1,260,1.5,3,1,1999,0
50,29000.0,0,139,3.5,1,1,2009,1
77,15000.0,2,280,2.8,0,1,2006,2
74,10700.0,3,57,1.3,3,1,2010,0
58,51000.0,0,52,3.0,0,1,2013,1
74,33715.5,0,1,2.7,3,1,2015,1
23,13000.0,2,200,4.6,1,1,1994,2
74,164500.0,0,0,4.5,0,1,2015,1
52,18700.0,0,97,3.2,0,1,2009,1
55,94500.0,2,18,3.8,3,1,2014,1
4,16999.0,4,140,4.2,3,1,2007,1
42,92000.0,0,0,5.0,3,1,2015,1
52,5900.0,3,170,1.6,3,1,2007,0
80,5950.0,1,12,1.5,3,1,2015,0
33,14900.0,3,74,2.4,1,1,2012,0
52,9300.0,3,95,2.0,3,1,2008,0
74,19500.0,0,150,4.0,3,1,2005,1
14,19000.0,3,123,1.6,3,1,2013,0
43,43800.0,0,85,5.7,1,1,2009,1
50,32000.0,0,96,3.5,3,1,2010,1
74,10500.0,3,185,1.6,3,1,2008,0
33,33500.0,3,0,2.4,3,1,2016,0
56,4600.0,4,180,1.6,3,1,2000,0
12,5200.0,3,126,1.5,1,1,2007,0
43,54500.0,0,118,5.7,3,1,2010,1
59,2150.0,4,199,1.9,0,0,2003,0
5,1650.0,3,270,1.8,3,0,1995,2
5,3150.0,3,200,2.0,0,0,1999,2
50,45555.0,3,42,3.0,0,1,2011,2
77,16000.0,0,90,2.0,3,1,2011,1
33,21900.0,3,110,3.0,3,1,2012,0
77,9555.0,5,152,1.6,0,1,2012,0
77,10777.0,5,157,1.6,0,1,2012,0
77,11000.0,4,171,1.9,0,1,2009,0
55,94900.0,2,18,3.8,3,1,2013,1
77,12700.0,1,156,1.6,0,1,2011,0
17,2750.0,3,147,1.3,3,1,2003,0
5,99999.0,2,0,3.0,3,1,2016,1
76,3100.0,3,160,1.5,3,1,2006,0
59,4200.0,3,310,1.4,3,1,2003,0
77,17777.0,5,250,2.0,0,1,2010,1
50,3799.0,3,210,2.0,3,1,1995,2
50,114999.0,0,0,3.0,0,1,2016,1
23,3050.0,3,260,1.6,1,1,1994,0
19,16000.0,2,138,5.7,1,1,2006,1
50,14600.0,5,217,2.2,0,1,2012,2
4,7750.0,3,259,3.0,0,0,2005,1
5,16500.0,2,122,2.2,3,1,2005,2
5,12600.0,3,219,3.6,3,1,2002,2
43,26900.0,0,161,4.7,3,1,2006,1
5,3100.0,3,315,2.5,0,0,1998,2
33,20300.0,0,67,2.0,0,1,2012,1
33,20300.0,0,55,2.0,0,1,2012,1
71,10999.0,0,128,2.0,1,1,2007,1
59,5900.0,5,250,1.9,0,1,2005,0
43,15300.0,3,107,2.5,3,1,2007,2
55,18888.0,0,116,5.6,1,1,2007,1
76,5450.0,3,67,1.6,3,1,2013,0
55,27694.134,0,1,1.6,0,1,2016,0
77,8999.0,4,161,2.0,0,1,2008,0
5,20500.0,0,73,2.0,3,1,2011,2
74,11800.0,3,189,2.4,1,1,2007,0
77,12800.0,4,167,1.6,0,1,2011,0
76,3350.0,1,190,1.6,1,1,2008,0
70,12000.0,0,135,2.5,3,1,2008,1
50,24500.0,3,222,5.5,3,1,2005,2
39,7850.0,1,87,1.6,3,1,2008,0
5,5000.0,3,400,2.5,3,1,1991,2
43,16999.0,3,149,3.5,3,1,2007,1
49,21340.8,3,1,2.0,3,1,2015,0
4,25500.0,4,181,3.0,3,1,2009,1
5,8200.0,3,210,3.5,3,1,1999,2
50,11200.0,3,280,2.2,0,1,2005,2
23,7200.0,1,163,1.6,3,1,2005,0
43,115500.0,0,2,4.5,0,1,2016,1
49,12000.0,3,70,2.0,3,1,2008,0
5,37000.0,3,130,3.0,3,1,2011,1
74,16800.0,0,165,2.7,3,1,2005,1
55,15000.0,0,23,2.0,3,1,2010,0
5,3300.0,3,250,3.0,0,0,2000,2
58,23999.0,0,119,4.8,3,1,2008,1
22,6300.0,5,217,1.9,0,1,2005,0
30,14200.0,2,130,2.4,3,1,2009,0
19,24500.0,2,73,8.3,3,1,2005,2
43,37000.0,3,64,4.6,3,1,2010,1
74,21950.0,0,141,2.7,1,1,2010,1
67,8200.0,4,135,1.6,1,1,2007,0
58,67000.0,3,33,4.8,3,1,2011,1
39,21500.0,0,107,2.2,0,1,2011,1
58,112000.0,1,22,4.8,3,1,2014,1
39,22999.0,0,72,2.2,0,1,2012,1
74,24999.0,0,153,4.0,3,1,2007,1
39,22800.0,0,45,2.0,0,1,2013,1
43,18500.0,0,227,4.7,3,1,2002,1
50,7600.0,5,240,2.2,0,1,2005,2
5,14900.0,4,221,2.0,0,1,2008,2
50,5300.0,5,212,2.2,0,1,2000,0
76,800.0,2,150,1.5,3,1,2002,0
17,3900.0,3,64,1.4,1,1,2008,0
5,2550.0,4,312,2.5,0,0,1999,2
74,13300.0,2,131,2.4,1,1,2008,0
67,6950.0,4,138,1.2,1,1,2009,0
57,6800.0,1,146,1.6,3,1,2007,0
49,15600.0,0,79,3.5,3,1,2008,1
74,12200.0,3,185,3.5,3,1,2008,0
49,2900.0,3,375,1.8,3,1,1995,0
50,22900.0,3,197,2.2,0,1,2010,2
33,22800.0,0,0,2.0,3,1,2016,0
49,6700.0,3,213,2.0,1,1,2003,0
50,11500.0,5,180,2.2,0,1,2011,2
59,12300.0,3,99,2.5,3,1,2011,0
77,15500.0,3,80,1.4,3,1,2013,0
74,28600.0,0,66,2.2,0,1,2013,1
50,14900.0,3,171,3.2,1,1,2006,1
5,26999.0,3,131,2.0,0,1,2011,2
74,13250.0,3,96,2.4,1,1,2008,0
17,3450.0,3,140,1.5,1,1,2007,0
38,40000.0,0,45,3.0,0,1,2012,1
39,5500.0,3,150,2.0,3,1,2004,0
50,10900.0,5,191,2.2,0,1,2007,2
74,99999.0,0,0,4.5,0,1,2016,1
49,26500.0,3,26,2.5,3,1,2014,0
5,13300.0,4,157,2.0,0,1,2007,2
4,72000.0,3,55,6.3,3,1,2012,1
67,14900.0,1,87,1.8,3,1,2012,0
42,164999.0,0,1,4.4,0,1,2016,1
33,26000.0,0,33,2.0,0,1,2013,1
74,8700.0,3,131,1.6,1,1,2007,0
30,20850.0,0,114,3.5,1,1,2009,1
70,38000.0,0,0,2.0,3,1,2016,1
12,11280.79875,3,1,1.4,3,1,2016,0
77,11500.0,3,119,2.0,0,1,2007,0
77,10974.21,3,1,1.6,3,1,2015,0
67,10900.0,1,163,1.8,3,1,2006,0
23,53900.0,2,1,2.3,3,1,2016,2
80,7039.5,1,1,1.5,3,1,2015,0
5,3500.0,3,272,2.0,0,1,2000,2
49,14800.0,3,30,2.0,3,1,2009,0
17,3950.0,2,113,1.5,2,1,2006,0
4,36100.0,3,75,3.0,0,1,2011,1
59,12200.0,5,164,2.5,0,1,2009,0
50,29500.0,0,253,5.0,3,1,2003,1
50,71999.0,0,0,2.2,0,1,2016,1
58,49500.0,0,60,3.6,3,1,2012,1
5,29500.0,0,189,3.0,0,1,2009,1
23,13893.75,3,119,2.0,3,1,2011,0
5,39000.0,0,180,3.0,0,1,2011,1
22,4599.0,5,165,1.3,0,1,2007,0
12,6950.0,3,32,1.6,3,1,2008,0
5,10700.0,3,243,3.0,0,1,2002,2
17,4200.0,3,99,1.5,3,1,2008,0
30,7000.0,0,253,2.0,3,1,2001,1
58,81000.0,3,20,3.6,3,1,2014,1
55,13999.0,3,121,3.5,3,1,2010,0
42,14000.0,0,230,3.6,0,0,2007,1
12,7100.0,3,125,2.0,1,1,2007,0
70,8800.0,0,175,2.0,1,1,2006,1
17,3200.0,3,200,1.5,1,1,2004,0
74,12800.0,3,145,2.4,3,1,2008,0
5,31500.0,0,130,3.0,0,1,2010,1
5,33700.0,0,134,4.4,3,1,2009,1
77,9999.0,4,161,2.0,0,1,2008,0
42,45500.0,0,112,3.0,0,1,2012,1
5,20999.0,0,170,4.8,3,1,2008,1
74,20900.0,3,70,2.5,3,1,2012,0
52,13499.0,0,116,2.4,3,1,2008,1
52,7999.0,3,78,1.5,1,1,2011,0
42,35700.0,0,90,5.0,3,1,2012,1
43,17999.0,3,61,3.5,3,1,2009,1
33,13300.0,0,110,2.2,0,1,2008,1
50,6999.0,3,200,2.6,1,1,2001,2
52,13300.0,0,135,3.0,3,1,2009,1
39,22800.0,0,58,2.0,0,1,2013,1
52,13900.0,0,127,3.0,3,1,2008,1
52,11800.0,0,120,3.0,3,1,2008,1
43,21300.0,0,112,3.5,1,1,2008,1
39,22300.0,0,48,2.0,0,1,2014,1
52,12700.0,0,110,2.4,1,1,2008,1
33,13900.0,0,103,2.2,0,1,2007,1
55,16900.0,0,131,5.6,3,1,2007,1
42,40900.0,0,90,3.6,0,1,2011,1
69,8200.0,0,108,2.0,0,1,2007,1
74,23300.0,0,40,2.0,3,1,2014,1
67,6400.0,1,130,1.4,3,1,2008,0
12,5800.0,0,81,1.7,1,1,2007,1
55,12300.0,0,88,2.0,3,1,2009,0
59,4350.0,5,198,1.5,0,1,2004,0
68,8200.0,2,69,1.0,3,1,2009,2
33,24250.0,0,1,2.0,3,1,2016,1
66,9000.0,1,70,1.4,3,1,2011,0
74,25500.0,2,103,3.5,3,1,2010,1
5,36400.0,0,80,3.0,3,1,2011,1
12,34000.0,2,80,6.0,3,1,2006,2
55,28502.565,0,1,2.0,3,1,2014,1
50,13700.0,5,198,3.2,1,1,2006,2
33,18800.0,0,27,2.0,3,1,2012,1
74,10100.0,3,142,2.4,3,1,2007,0
50,13600.0,5,199,2.2,0,1,2009,2
49,6699.0,3,152,2.0,3,1,2004,0
55,16500.0,0,60,1.6,3,1,2013,0
74,25250.0,0,112,4.5,1,1,2007,1
77,10400.0,3,87,1.6,3,1,2011,0
49,16900.0,3,65,2.5,3,1,2011,0
4,9999.0,3,190,2.5,0,1,2003,0
74,65000.0,2,60,4.5,0,1,2013,1
5,22700.0,0,216,4.8,3,1,2007,1
4,8800.0,3,205,1.8,3,1,2003,0
76,1499.0,1,74,1.5,2,1,1989,0
74,33333.0,4,73,4.0,1,1,2009,1
74,85000.0,0,1,4.5,0,1,2016,1
56,5100.0,3,155,1.4,3,1,2006,0
23,8400.0,1,56,1.25,3,1,2012,0
33,12999.0,0,145,2.7,3,1,2009,1
70,12000.0,4,115,2.5,3,1,2008,1
5,75000.0,0,16,3.0,0,1,2015,1
59,10500.0,4,165,1.5,0,1,2012,0
23,9000.0,1,130,1.6,1,1,2010,0
58,22500.0,0,174,3.2,1,1,2006,1
77,8500.0,5,184,2.0,0,1,2007,0
30,9300.0,3,211,2.4,1,1,2005,0
67,8700.0,1,115,1.6,3,1,2010,0
23,5350.0,1,142,1.3,3,1,2006,0
68,7000.0,2,74,1.0,3,1,2011,2
76,2800.0,1,200,1.6,3,1,2005,0
77,7170.0,5,176,2.0,0,1,2005,0
5,3350.0,4,295,2.0,0,0,2002,2
33,9500.0,3,155,3.3,3,1,2006,0
30,13000.0,3,119,2.4,2,1,2008,0
4,31700.0,3,32,1.8,3,1,2014,0
23,15400.0,4,92,1.6,1,1,2013,0
4,29000.0,4,213,3.0,0,1,2010,1
58,27300.0,0,136,4.8,3,1,2009,1
5,3800.0,3,304,1.9,1,0,2000,2
17,2650.0,3,165,1.5,1,1,2007,0
77,19995.0,1,68,1.4,3,1,2013,0
5,4400.0,3,260,2.0,1,1,1990,2
74,14700.0,3,141,3.5,3,1,2008,0
33,10800.0,0,212,2.0,0,1,2009,1
77,8000.0,1,41,1.0,3,1,2012,0
56,4700.0,1,233,1.4,3,1,1999,0
58,69900.0,0,40,3.0,3,1,2013,2
4,73500.0,3,53,6.3,3,1,2013,1
56,10900.0,2,143,1.3,0,1,2012,0
76,4500.0,1,82,1.6,3,1,2012,0
58,51900.0,3,57,3.6,3,1,2011,1
77,17200.0,2,15,1.2,3,1,2014,0
5,35500.0,0,33,2.0,0,1,2014,1
77,30000.0,5,135,2.0,0,1,2011,0
30,11500.0,0,147,2.0,3,1,2004,1
50,69900.0,0,69,3.0,0,1,2014,1
14,8200.0,5,170,1.6,0,1,2008,0
39,5400.0,1,124,1.1,3,1,2007,0
5,34900.0,0,117,3.0,3,1,2011,1
74,29500.0,0,90,2.7,1,1,2010,1
68,11900.0,2,90,1.0,3,1,2011,2
42,168000.0,0,6,4.4,0,1,2015,1
76,4800.0,3,95,1.6,3,1,2011,0
74,12999.0,3,160,3.5,1,1,2007,0
47,23950.0,1,70,1.6,3,1,2012,1
17,3999.0,3,197,2.0,3,1,1999,0
57,5500.0,1,127,1.4,3,1,2006,0
77,11900.0,5,273,2.5,0,1,2003,0
57,8450.0,5,230,1.6,0,1,2008,0
23,45000.0,2,9,2.3,3,1,2015,2
52,8900.0,3,96,2.0,3,1,2008,0
5,25500.0,3,148,3.0,0,1,2007,2
58,117777.0,1,9,4.8,3,1,2014,1
39,9000.0,3,225,2.0,3,1,2006,0
38,4900.0,0,280,4.0,3,1,1994,1
52,8800.0,3,105,2.0,1,1,2008,0
4,55000.0,1,24,2.8,2,1,2014,1
43,55900.0,0,99,5.7,1,1,2011,1
67,7600.0,1,199,1.6,3,1,2007,0
4,3550.0,3,196,2.8,3,0,1997,0
4,68500.0,3,44,6.3,3,1,2012,1
49,9200.0,3,87,1.3,3,1,2006,2
42,52500.0,0,69,4.4,0,1,2011,1
15,4650.0,3,153,1.5,0,1,2008,0
50,32000.0,5,255,3.0,0,1,2008,2
49,11900.0,3,127,2.0,3,1,2008,0
22,8500.0,5,128,1.3,0,1,2013,0
69,10900.0,0,112,2.7,2,1,2006,1
76,750.0,3,264,1.5,2,1,1981,2
50,126000.0,3,14,3.0,0,1,2015,1
76,3600.0,1,155,1.6,3,1,2008,0
49,7900.0,5,220,2.0,3,1,2006,0
49,9200.0,0,205,2.3,1,1,2008,1
76,999.0,3,1,1.5,3,1,1989,2
39,7900.0,3,176,1.6,0,1,2009,0
50,19500.0,3,157,3.5,3,1,2006,2
32,21500.0,0,90,3.5,1,1,2006,1
56,5500.0,3,232,2.2,3,1,2003,0
23,19800.0,0,113,2.0,0,1,2014,1
12,5555.0,0,76,1.7,3,1,2007,1
70,10999.0,4,168,2.5,3,1,2007,1
77,12900.0,2,142,2.0,3,1,2007,0
50,47600.0,5,0,2.2,0,1,2016,2
50,16300.0,5,175,2.2,0,1,2010,2
50,7700.0,3,390,3.0,0,0,2007,2
4,3600.0,4,200,2.5,0,1,1999,0
66,4300.0,3,130,2.0,3,1,2006,0
23,4900.0,1,157,1.25,1,1,2007,0
17,3750.0,3,153,1.5,1,1,2007,0
50,8650.0,5,344,2.2,0,1,2006,2
77,9800.0,5,86,1.2,3,1,2013,0
49,7900.0,4,143,2.0,3,1,2006,0
43,45600.0,0,155,5.7,2,1,2009,1
43,44500.0,0,127,5.7,3,1,2009,1
76,2600.0,3,120,1.7,1,1,1978,2
67,5800.0,1,162,1.2,1,1,2006,0
58,54900.0,3,46,4.8,3,1,2011,1
77,17777.0,5,250,2.0,0,1,2010,1
17,3200.0,3,100,1.5,3,1,2004,0
23,20833.40025,0,1,2.0,0,1,2015,0
50,99000.0,5,5,1.6,0,1,2013,0
74,17000.0,3,95,2.0,1,1,2011,0
69,11000.0,0,200,2.7,0,1,2008,1
5,41500.0,4,42,2.0,3,1,2012,1
5,69500.0,3,62,4.4,3,1,2013,1
12,5200.0,5,137,2.0,3,1,2004,0
50,18900.0,3,232,3.0,0,1,2007,1
70,12600.0,2,220,3.0,1,1,2006,1
23,14900.0,0,109,2.0,0,1,2010,1
5,20900.0,0,230,3.0,0,1,2006,1
49,13900.0,5,107,2.0,3,1,2008,0
77,19100.0,2,120,1.4,3,1,2012,0
30,38000.0,0,0,1.6,0,1,2016,1
77,18800.0,4,106,1.6,0,1,2013,0
5,60500.0,3,110,3.0,0,1,2011,1
4,42700.0,0,75,3.0,0,1,2013,1
49,10500.0,3,190,1.8,3,1,2008,0
50,10150.0,2,190,2.2,0,1,2008,2
26,7000.0,1,100,1.8,1,1,2011,0
50,5800.0,3,231,2.2,3,1,1994,2
68,7200.0,2,53,1.0,3,1,2012,2
5,22900.0,2,25,3.0,3,1,2008,2
76,926.25,3,40,1.6,1,1,1986,2
56,6200.0,5,220,1.7,0,1,2007,0
50,3300.0,3,200,2.7,0,0,2000,2
4,81500.0,3,0,3.0,3,1,2016,1
33,19900.0,3,15,1.6,3,1,2016,0
33,9700.0,0,130,2.0,1,1,2007,1
5,3099.0,3,230,3.0,0,0,2003,2
77,5000.0,5,326,2.4,0,1,1995,0
55,25000.0,0,67,2.0,0,1,2014,1
52,4800.0,3,247,2.0,1,1,1998,0
43,17000.0,3,130,3.5,3,1,2006,0
56,7999.0,4,37,1.4,3,1,2008,0
50,40500.0,3,39,2.2,0,1,2015,2
67,12700.0,3,77,1.6,0,1,2013,0
5,8300.0,3,200,4.4,3,1,2001,2
23,6600.0,1,125,1.6,3,1,2007,0
50,17800.0,5,162,1.8,0,1,2012,0
52,40990.0,0,0,2.4,0,1,2016,1
33,14200.0,3,41,1.8,1,1,2014,0
67,11300.0,3,110,1.6,3,1,2011,0
52,12750.0,3,59,2.4,3,1,2009,0
59,7900.0,5,268,1.5,0,1,2008,0
4,44800.0,0,100,3.0,0,1,2014,1
30,15700.0,0,129,2.0,3,1,2008,1
5,6100.0,3,266,3.5,3,0,1997,2
5,13900.0,3,262,4.0,0,1,2003,2
26,9500.0,3,61,1.8,1,1,2014,0
52,9700.0,3,120,2.4,1,1,2006,0
59,6900.0,5,140,1.5,0,1,2012,0
52,8500.0,3,116,1.5,3,1,2008,0
55,5000.0,2,200,1.8,3,1,1999,0
50,6400.0,5,290,2.2,0,1,1999,0
56,2450.0,0,278,2.3,0,0,1996,1
5,8500.0,3,365,3.0,0,1,2001,2
57,5700.0,1,250,1.4,1,1,2008,0
59,9000.0,4,178,2.0,3,1,2008,0
38,34900.0,0,74,6.1,3,1,2006,1
74,18100.0,1,30,1.6,3,1,2013,0
17,3100.0,1,70,0.8,3,1,2009,0
23,12999.0,1,35,1.6,1,1,2013,0
5,21900.0,2,25,2.5,3,1,2007,2
47,20000.0,1,80,1.6,3,1,2012,0
33,21433.425,0,1,2.0,3,1,2016,0
78,7900.0,3,230,2.4,3,1,2006,0
39,9000.0,3,170,2.7,1,1,2007,0
68,10250.0,2,37,1.0,3,1,2014,2
77,47777.0,3,91,3.0,0,1,2012,1
4,33300.0,0,71,2.0,3,1,2011,1
5,6300.0,3,241,2.8,1,1,1995,2
12,11990.0,1,40,1.8,1,1,2012,0
5,24000.0,0,108,2.0,0,1,2012,1
33,12300.0,3,48,1.6,3,1,2013,0
4,4000.0,3,260,99.99,0,0,2000,1
14,7450.0,2,102,1.6,0,1,2011,0
23,20000.0,2,80,4.0,3,1,2008,2
33,23500.0,3,72,3.0,3,1,2013,0
80,643.0,1,65,1.2,1,1,1992,0
56,1950.0,4,240,2.0,0,0,2001,0
5,4500.0,3,370,4.0,3,1,1993,2
67,11300.0,3,70,1.8,3,1,2008,0
17,3900.0,1,59,0.8,3,1,2008,0
52,12999.0,0,111,3.0,1,1,2008,1
59,9000.0,5,158,2.0,0,1,2012,0
50,29500.0,3,135,5.5,3,1,2008,1
77,72000.0,0,0,3.0,0,1,2016,1
33,7100.0,1,88,1.4,3,1,2008,0
55,6600.0,0,180,2.0,3,1,2003,1
77,18300.0,5,1,2.2,0,1,2013,0
17,3350.0,3,157,1.4,1,1,2007,0
74,24900.0,3,30,2.5,3,1,2014,0
71,7500.0,1,97,1.3,3,1,2006,0
59,10800.0,2,206,2.0,0,1,2008,0
50,3100.0,4,400,2.2,0,0,2002,0
59,7100.0,5,135,1.5,0,1,2013,0
4,8500.0,3,247,2.5,0,1,2001,0
59,8300.0,5,137,1.5,0,1,2014,0
67,12999.0,3,165,1.8,3,1,2009,0
52,10500.0,0,187,2.4,1,1,2008,1
30,10300.0,3,150,2.0,1,1,2007,0
14,4000.0,5,168,1.6,0,1,2009,0
59,6999.0,5,173,1.5,0,1,2006,0
50,7650.0,3,340,5.0,1,1,1997,2
30,15300.0,0,97,2.0,1,1,2009,1
59,5800.0,5,159,1.5,0,1,2007,0
33,9900.0,0,140,2.0,1,1,2007,1
5,77777.0,3,8,4.4,3,1,2014,1
12,11100.0,3,83,1.8,3,1,2011,0
59,6800.0,5,168,1.5,0,1,2012,0
23,2500.0,5,1,2.5,0,1,1989,2
4,11950.0,3,190,3.0,3,1,2006,1
58,21900.0,0,140,3.6,3,1,2009,1
11,3000.0,1,55,1.1,3,1,2010,0
5,7200.0,3,270,3.0,0,0,2004,2
77,29600.0,3,11,1.4,3,1,2016,0
43,14999.0,0,141,3.0,1,1,2004,1
57,6799.0,2,126,1.6,0,1,2009,0
50,3800.0,5,462,2.2,0,0,2001,2
23,11400.0,3,58,1.6,3,1,2013,0
50,18000.0,3,99,1.8,3,1,2008,2
5,38888.0,4,5,0.65,2,1,2015,2
30,2900.0,3,290,2.0,3,1,1988,0
5,6950.0,3,320,4.4,1,1,1997,2
70,10000.0,4,165,2.5,1,1,2007,1
76,2300.0,3,121,1.5,1,1,2006,2
30,12500.0,2,112,2.4,3,1,2008,0
33,12356.175,3,1,1.4,3,1,2015,0
52,22711.65,0,1,2.0,3,1,2016,1
43,123000.0,0,1,4.5,0,1,2016,1
67,9025.0,4,137,1.2,0,1,2011,0
55,26220.285,0,1,2.0,3,1,2015,0
33,15246.075,3,1,1.6,3,1,2016,0
74,13621.4325,3,0,1.3,3,1,2015,0
77,10750.0,5,176,2.0,0,1,2012,0
67,11670.75,1,1,1.2,3,1,2015,0
23,15505.425,1,1,1.0,3,1,2015,0
67,8000.0,3,150,1.78,3,1,2004,0
77,29999.0,2,129,2.0,0,1,2014,0
76,850.0,3,50,1.2,3,1,1986,0
67,16700.0,3,98,1.8,1,1,2011,0
12,19000.0,0,124,2.4,1,1,2012,1
77,17400.0,3,73,1.8,3,1,2012,0
30,18000.0,3,116,2.0,1,1,2011,0
39,7600.0,3,136,2.0,3,1,2009,0
50,10600.0,5,250,2.2,0,1,2006,2
76,1400.0,3,100,1.3,1,1,1990,2
77,9600.0,5,255,1.9,0,1,2004,0
77,5900.0,5,278,1.9,0,1,2005,0
67,7200.0,3,242,1.6,3,1,2007,0
78,20000.0,0,215,3.2,3,1,2008,1
50,12500.0,3,208,3.2,0,1,2004,2
33,5500.0,1,135,1.6,3,1,2005,0
39,8800.0,4,155,1.6,1,1,2007,0
56,4999.0,5,202,1.6,1,1,2007,0
57,17598.75,4,0,1.6,0,1,2016,0
5,7200.0,3,255,2.8,3,1,1998,2
5,3099.0,3,320,2.0,0,0,2000,2
33,6750.0,0,178,2.0,0,0,2006,1
77,16999.0,3,105,1.8,3,1,2011,0
5,8899.0,3,170,2.2,3,1,2001,2
50,12800.0,2,260,2.7,0,1,2005,2
50,29900.0,2,71,5.5,3,1,2007,2
55,13600.0,0,138,2.0,3,1,2008,1
50,15000.0,0,185,3.7,1,1,2005,1
50,21200.0,4,206,2.1,0,1,2011,2
57,12800.0,1,56,1.6,0,1,2013,0
34,50695.515,0,1,3.7,3,1,2015,1
34,35162.3025,3,1,2.0,3,1,2014,2
34,46022.028,0,1,2.5,3,1,2015,1
74,35500.0,0,85,3.0,0,1,2012,1
56,1850.0,1,255,2.0,3,0,2002,0
42,45000.0,0,80,5.0,3,1,2010,1
59,11500.0,4,170,1.5,0,1,2012,0
4,51500.0,0,27,3.0,0,1,2013,1
52,11900.0,0,129,2.5,0,1,2007,1
70,8700.0,3,150,2.0,3,1,2006,1
38,9500.0,2,257,2.5,0,1,1997,1
55,21900.0,0,30,1.2,3,1,2015,0
67,12800.0,3,135,1.8,3,1,2011,0
67,20700.0,1,71,1.8,3,1,2014,0
77,20500.0,1,56,2.0,0,1,2014,0
59,6500.0,5,186,1.5,0,1,2012,0
55,15800.0,0,56,2.0,3,1,2012,1
15,2700.0,1,138,1.4,3,1,2004,0
77,6000.0,5,180,2.0,0,1,2008,0
77,10000.0,5,71,1.2,3,1,2013,0
55,6999.0,3,85,1.6,3,1,2009,0
59,11999.0,1,65,1.5,0,1,2014,0
77,13999.0,0,150,2.5,0,1,2005,1
52,14500.0,0,90,3.0,3,1,2008,1
43,16700.0,3,125,3.5,2,1,2007,0
77,11200.0,0,1,4.2,3,1,2004,1
77,9000.0,3,51,1.6,3,1,2013,0
17,4500.0,1,38,0.8,3,1,2013,0
52,15999.0,0,149,3.0,1,1,2008,1
77,15500.0,0,167,3.2,3,1,2006,1
74,9150.0,1,87,1.6,3,1,2008,0
17,3999.0,3,107,1.4,1,1,2008,0
58,29900.0,2,31,3.4,3,1,2007,2
58,115000.0,2,7,3.8,3,1,2013,1
48,110000.0,2,11,4.7,3,1,2014,2
74,21500.0,0,89,2.0,3,1,2012,1
52,12000.0,0,130,3.0,1,1,2007,1
43,20300.0,0,128,3.5,1,1,2007,1
67,20500.0,3,0,1.4,3,1,2016,0
74,12900.0,3,137,2.4,3,1,2008,0
4,33500.0,3,42,2.0,3,1,2013,1
67,23000.0,3,0,1.8,3,1,2016,0
67,22000.0,3,0,1.4,3,1,2016,0
33,8000.0,3,98,1.4,3,1,2011,0
13,13700.0,2,130,7.0,3,1,2005,2
12,10200.0,3,118,1.8,3,1,2011,0
4,36500.0,0,115,3.0,0,1,2010,1
5,34400.0,0,37,2.0,0,1,2013,1
59,5600.0,4,151,1.5,0,1,2006,0
43,21000.0,0,180,3.5,1,1,2006,1
4,35500.0,0,130,3.0,0,1,2010,1
56,4500.0,5,315,1.7,0,1,2003,0
56,3300.0,3,280,2.0,3,1,1989,0
67,7550.0,3,114,1.6,3,1,2007,0
17,4700.0,3,452,1.3,1,1,2012,0
5,34500.0,2,160,3.0,0,1,2011,1
5,14600.0,3,116,2.5,0,1,2004,2
4,3300.0,4,300,2.5,0,0,1999,0
23,7300.0,1,131,1.4,3,1,2010,0
52,8350.0,3,98,1.5,3,1,2010,0
77,18900.0,3,75,1.8,3,1,2011,0
4,9800.0,4,257,2.5,0,1,2003,0
4,9600.0,4,230,2.5,0,1,2004,0
50,15900.0,3,216,5.0,3,1,2007,2
30,5700.0,3,200,1.7,1,1,2002,1
70,19900.0,0,140,2.5,3,1,2011,1
77,10999.0,5,95,1.6,0,1,2012,0
77,15200.0,5,132,2.5,0,1,2009,0
56,5500.0,5,287,1.7,0,1,2003,0
59,7500.0,5,43,1.5,0,1,2013,0
59,10950.0,4,180,1.5,0,1,2011,0
77,8900.0,5,264,2.5,0,1,2003,0
59,11990.0,5,210,1.1,0,1,2010,0
77,6550.0,3,150,1.6,3,1,2001,0
74,18999.0,0,153,2.7,1,1,2006,1
12,5800.0,3,145,1.5,1,1,2008,0
